2017/03/06 23:46:30.877840 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ],remotAddr[192.168.199.248:51394] [0m 
2017/03/06 23:46:30.877920 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:1 ] [0m 
2017/03/06 23:46:30.929838 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/06 23:46:48.304185 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ] [0m 
2017/03/06 23:46:48.304267 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ],remotAddr[192.168.199.248:51397] [0m 
2017/03/06 23:46:48.304285 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:1 ] [0m 
2017/03/06 23:46:48.422427 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/06 23:47:11.461658 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ] [0m 
2017/03/06 23:47:11.461739 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ],remotAddr[192.168.199.248:51401] [0m 
2017/03/06 23:47:11.463415 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:1 ] [0m 
2017/03/06 23:47:11.546930 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/06 23:48:36.954178 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ] [0m 
2017/03/06 23:48:36.961810 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ],remotAddr[192.168.199.248:51415] [0m 
2017/03/06 23:48:36.961855 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:1 ] [0m 
2017/03/06 23:48:37.037924 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/06 23:51:10.676674 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ] [0m 
2017/03/06 23:51:10.677329 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ],remotAddr[192.168.199.248:51437] [0m 
2017/03/06 23:51:10.677359 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:1 ] [0m 
2017/03/06 23:51:10.826107 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/06 23:51:33.402072 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:0 > channelId:"1" currVersion:-1 ] [0m 
2017/03/06 23:51:33.402123 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:0 > channelId:"1" currVersion:-1 ],remotAddr[192.168.199.248:51448] [0m 
2017/03/06 23:51:33.402306 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.152" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.155" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.240" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:1 ] [0m 
2017/03/06 23:51:33.459362 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/06 23:58:53.978869 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ] [0m 
2017/03/06 23:58:53.979587 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ],remotAddr[192.168.199.248:51485] [0m 
2017/03/06 23:58:53.979611 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:1 ] [0m 
2017/03/06 23:58:53.991235 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 00:03:48.179295 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ] [0m 
2017/03/07 00:03:48.179874 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ],remotAddr[192.168.199.248:51522] [0m 
2017/03/07 00:03:48.179892 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:1 ] [0m 
2017/03/07 00:03:48.275449 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 00:04:56.904440 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ] [0m 
2017/03/07 00:04:56.905106 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ],remotAddr[192.168.199.248:51527] [0m 
2017/03/07 00:04:56.905126 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:1 ] [0m 
2017/03/07 00:04:56.953589 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 00:10:04.822924 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ] [0m 
2017/03/07 00:10:04.823537 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ],remotAddr[192.168.199.248:51580] [0m 
2017/03/07 00:10:04.823560 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:1 ] [0m 
2017/03/07 00:10:04.919022 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 00:29:24.633072 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ] [0m 
2017/03/07 00:29:24.641661 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ],remotAddr[192.168.199.248:51767] [0m 
2017/03/07 00:29:24.641697 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:1 ] [0m 
2017/03/07 00:29:24.736196 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 00:29:31.475920 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ] [0m 
2017/03/07 00:29:31.475992 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:11710 > channelId:"1" currVersion:1 userId:11710 ],remotAddr[192.168.199.248:51770] [0m 
2017/03/07 00:29:31.476070 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:1 ] [0m 
2017/03/07 00:29:31.500369 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 11:35:23.073953 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:13655 > channelId:"1" currVersion:1 userId:13655 ] [0m 
2017/03/07 11:35:23.075828 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:13655 > channelId:"1" currVersion:1 userId:13655 ],remotAddr[192.168.199.229:50144] [0m 
2017/03/07 11:35:23.075857 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:1 ] [0m 
2017/03/07 11:35:23.143196 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 14:27:01.481478 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:13655 > channelId:"1" currVersion:1 userId:13655 ] [0m 
2017/03/07 14:27:01.489390 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:13655 > channelId:"1" currVersion:1 userId:13655 ],remotAddr[192.168.199.229:50217] [0m 
2017/03/07 14:27:01.489431 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:1 ] [0m 
2017/03/07 14:27:01.551395 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 14:28:34.873347 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:13655 > channelId:"1" currVersion:1 userId:13655 ] [0m 
2017/03/07 14:28:34.873407 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:13655 > channelId:"1" currVersion:1 userId:13655 ],remotAddr[192.168.199.229:50222] [0m 
2017/03/07 14:28:34.873521 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:1 ] [0m 
2017/03/07 14:28:34.940209 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 14:36:18.614642 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:13655 > channelId:"1" currVersion:1 userId:13655 ] [0m 
2017/03/07 14:36:18.622431 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:13655 > channelId:"1" currVersion:1 userId:13655 ],remotAddr[192.168.199.229:50235] [0m 
2017/03/07 14:36:18.622479 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:1 ] [0m 
2017/03/07 14:36:18.680397 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 15:30:39.169625 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:13655 > channelId:"1" currVersion:1 userId:13655 ] [0m 
2017/03/07 15:30:39.169764 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:13655 > channelId:"1" currVersion:1 userId:13655 ],remotAddr[192.168.199.229:50441] [0m 
2017/03/07 15:30:39.170044 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.240" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.155" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.240" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:2 ] [0m 
2017/03/07 15:30:39.230863 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 15:38:50.175696 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:13655 > channelId:"1" currVersion:2 userId:13655 ] [0m 
2017/03/07 15:38:50.176324 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:13655 > channelId:"1" currVersion:2 userId:13655 ],remotAddr[192.168.199.229:50460] [0m 
2017/03/07 15:38:50.176370 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:2 ] [0m 
2017/03/07 15:38:50.234130 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 16:08:43.315207 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:13655 > channelId:"1" currVersion:2 userId:13655 ] [0m 
2017/03/07 16:08:43.315872 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:13655 > channelId:"1" currVersion:2 userId:13655 ],remotAddr[192.168.199.229:50671] [0m 
2017/03/07 16:08:43.315893 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:2 ] [0m 
2017/03/07 16:08:43.378759 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 16:12:39.145560 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:10244 > channelId:"1" currVersion:36 userId:10244 ] [0m 
2017/03/07 16:12:39.145921 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:10244 > channelId:"1" currVersion:36 userId:10244 ],remotAddr[192.168.199.208:56052] [0m 
2017/03/07 16:12:39.145957 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.240" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.155" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.240" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:2 ] [0m 
2017/03/07 16:12:39.226367 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 16:16:42.272286 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:10244 > channelId:"1" currVersion:2 userId:10244 ] [0m 
2017/03/07 16:16:42.279854 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:10244 > channelId:"1" currVersion:2 userId:10244 ],remotAddr[192.168.199.208:58230] [0m 
2017/03/07 16:16:42.279900 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:2 ] [0m 
2017/03/07 16:16:42.340563 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 16:17:12.919763 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:0 > channelId:"1" currVersion:-1 ] [0m 
2017/03/07 16:17:12.919795 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:0 > channelId:"1" currVersion:-1 ],remotAddr[192.168.199.208:58510] [0m 
2017/03/07 16:17:12.919917 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.240" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.155" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.240" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:2 ] [0m 
2017/03/07 16:17:12.966502 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 16:19:45.884766 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:13657 > channelId:"1" currVersion:2 userId:13657 ] [0m 
2017/03/07 16:19:45.885176 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:13657 > channelId:"1" currVersion:2 userId:13657 ],remotAddr[192.168.199.208:59864] [0m 
2017/03/07 16:19:45.885195 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:2 ] [0m 
2017/03/07 16:19:45.967845 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 16:19:46.359659 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:10244 > channelId:"1" currVersion:2 userId:10244 ] [0m 
2017/03/07 16:19:46.359723 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:10244 > channelId:"1" currVersion:2 userId:10244 ],remotAddr[192.168.199.208:59868] [0m 
2017/03/07 16:19:46.359860 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:2 ] [0m 
2017/03/07 16:19:46.396125 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 16:52:26.618428 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:13655 > channelId:"1" currVersion:2 userId:13655 ] [0m 
2017/03/07 16:52:26.626400 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:13655 > channelId:"1" currVersion:2 userId:13655 ],remotAddr[192.168.199.229:50691] [0m 
2017/03/07 16:52:26.626440 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:2 ] [0m 
2017/03/07 16:52:26.687224 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 17:12:16.800652 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:13655 > channelId:"1" currVersion:2 userId:13655 ] [0m 
2017/03/07 17:12:16.800850 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:13655 > channelId:"1" currVersion:2 userId:13655 ],remotAddr[192.168.199.229:50750] [0m 
2017/03/07 17:12:16.801090 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.152" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.155" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.240" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:88 ] [0m 
2017/03/07 17:12:16.920162 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 17:18:07.007379 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:13655 > channelId:"1" currVersion:88 userId:13655 ] [0m 
2017/03/07 17:18:07.007781 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:13655 > channelId:"1" currVersion:88 userId:13655 ],remotAddr[192.168.199.229:50759] [0m 
2017/03/07 17:18:07.007799 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > serverListVersion:88 ] [0m 
2017/03/07 17:18:07.069500 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 17:39:46.013690 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:10244 > channelId:"1" currVersion:2 userId:10244 ] [0m 
2017/03/07 17:39:46.014457 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:10244 > channelId:"1" currVersion:2 userId:10244 ],remotAddr[192.168.199.208:54512] [0m 
2017/03/07 17:39:46.014488 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.152" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.155" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.240" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:88 ] [0m 
2017/03/07 17:39:46.030497 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2017/03/07 20:26:12.435626 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:10967 > channelId:"1" currVersion:34 userId:10967 ] [0m 
